No.,Time,Source,Destination,Protocol,Length,Frame length on the wire,Info
288180,233.423333,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288216,233.423578,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288238,233.423728,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288258,233.423834,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288278,233.423933,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288298,233.424078,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288318,233.424183,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288338,233.424329,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288360,233.424479,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288380,233.424575,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288400,233.424683,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288422,233.424832,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288442,233.424976,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288462,233.425082,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288482,233.425229,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288502,233.425335,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288522,233.425439,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288542,233.425579,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288562,233.425684,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288582,233.425829,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288602,233.425934,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
288855,233.490092,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
288970,233.492109,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
289085,233.493821,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
289198,233.495228,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
289312,233.496615,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
289425,233.498035,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
289542,233.499421,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
289673,233.500822,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
289782,233.503485,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
289895,233.504888,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290008,233.506477,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290122,233.507934,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290235,233.509345,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290351,233.525703,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290470,233.52773,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290584,233.529127,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290697,233.530626,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290810,233.533169,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
290924,233.534431,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291039,233.545776,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291152,233.547262,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291266,233.548527,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291379,233.550056,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291497,233.55129,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291618,233.552763,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291734,233.555891,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291847,233.557143,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
291960,233.558639,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
292074,233.560356,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
292187,233.561616,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
292305,233.568321,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
292419,233.569781,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
292532,233.571071,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
292649,233.572562,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
292762,233.573841,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
292879,233.575302,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
293002,233.579112,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
293115,233.580615,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
293195,233.581618,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,"[TCP Previous segment not captured] , Continuation Data"
293215,233.581643,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293235,233.581873,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293257,233.581899,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293277,233.582135,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293297,233.582158,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293317,233.582368,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293337,233.582391,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293357,233.582626,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293381,233.582654,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293401,233.582876,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293423,233.582901,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293443,233.583131,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293465,233.583157,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293485,233.583379,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293505,233.583401,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293525,233.583629,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293575,233.583895,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293595,233.584115,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293615,233.58414,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293635,233.584365,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293655,233.58439,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293675,233.584619,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293695,233.584643,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293715,233.584665,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293777,233.585146,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293797,233.585169,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293817,233.585387,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293837,233.586682,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293857,233.586708,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293877,233.586731,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293897,233.586938,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293917,233.586962,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293939,233.58719,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293975,233.587411,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
293995,233.587433,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294015,233.587664,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294035,233.587686,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294059,233.587926,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294079,233.587949,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294099,233.588167,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294248,233.589163,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294264,233.589181,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294274,233.589413,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294285,233.589425,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294295,233.589664,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294305,233.589675,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294333,233.590163,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294344,233.590177,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294354,233.590413,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294365,233.590426,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294375,233.590668,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294385,233.59068,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294395,233.590915,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294406,233.590928,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294416,233.591165,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294426,233.591176,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294436,233.591421,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294446,233.591433,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294456,233.591666,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294466,233.591678,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294477,233.591921,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294488,233.591934,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294498,233.592168,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294508,233.592179,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294518,233.592418,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294531,233.592434,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294542,233.59268,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294552,233.592692,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294562,233.592922,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294573,233.593161,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294584,233.59318,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294595,233.593418,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294605,233.59343,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294615,233.593664,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294625,233.593677,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294635,233.593914,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294645,233.593926,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294655,233.594183,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294665,233.594196,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294675,233.594207,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294685,233.594425,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294695,233.594669,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294705,233.594682,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294715,233.594693,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294725,233.594928,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294735,233.59494,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294754,233.595189,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294764,233.595431,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294777,233.595674,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294800,233.595932,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294811,233.595944,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294822,233.596175,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294832,233.596181,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294844,233.596428,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294854,233.596438,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294866,233.59668,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294876,233.59669,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294888,233.596918,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294898,233.596928,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294912,233.600768,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294922,233.600779,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294932,233.600791,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294942,233.600996,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294952,233.601007,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294962,233.601264,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294972,233.601275,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294982,233.601519,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
294992,233.601531,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295002,233.601745,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295012,233.601757,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295022,233.602287,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295036,233.602304,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295046,233.602335,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295058,233.602643,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295068,233.602654,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295081,233.602872,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295091,233.602883,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295104,233.603145,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295114,233.603157,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295126,233.603382,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295136,233.603395,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295146,233.603622,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295156,233.603634,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295166,233.603875,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295206,233.604372,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295216,233.604383,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295226,233.604622,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295236,233.604633,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295247,233.604877,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295257,233.604888,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295267,233.605123,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295277,233.605134,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295287,233.605377,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295297,233.605389,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295307,233.605586,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295320,233.606604,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295330,233.606615,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295362,233.607081,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295373,233.607093,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295383,233.607323,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295393,233.607334,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295409,233.607579,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295419,233.60759,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295433,233.607838,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295443,233.607848,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295454,233.608084,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295464,233.608332,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295475,233.608345,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295485,233.60858,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295495,233.608592,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295505,233.608825,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295523,233.608845,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295535,233.60909,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295545,233.609104,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295555,233.60934,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295584,233.609598,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295594,233.609834,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295604,233.609845,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295614,233.610085,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295624,233.610099,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295634,233.610351,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295645,233.610362,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295656,233.610587,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295666,233.610598,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295676,233.610837,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295687,233.610848,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295697,233.611092,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295715,233.611116,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295735,233.611352,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295755,233.611376,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295775,233.611606,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295795,233.611629,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295815,233.611849,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295835,233.611871,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295855,233.612101,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295875,233.612129,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295897,233.612365,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295917,233.612388,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295937,233.6126,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295957,233.612623,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295977,233.612876,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
295997,233.612899,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296017,233.613091,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296079,233.61338,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296101,233.613617,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296121,233.613641,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296141,233.613856,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296161,233.613884,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296181,233.614115,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296201,233.614138,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296223,233.614344,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296243,233.616148,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296263,233.616175,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296283,233.616198,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296303,233.616383,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296323,233.616406,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296375,233.616877,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296395,233.616902,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296415,233.617125,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296435,233.617153,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296445,233.617388,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296466,233.617627,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296476,233.617638,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296487,233.617889,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296498,233.617901,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296508,233.618137,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296518,233.618149,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296528,233.618377,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296539,233.61839,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296550,233.618632,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296560,233.618643,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296570,233.618879,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296580,233.61889,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296591,233.61913,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296601,233.619145,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296611,233.619385,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296621,233.619396,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296631,233.619629,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296641,233.61964,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296652,233.619881,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296662,233.619893,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296682,233.620145,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296692,233.620381,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296703,233.620393,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296713,233.620639,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296724,233.620651,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296734,233.620859,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
296797,233.642929,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
296910,233.644668,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
297023,233.645933,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
297136,233.647429,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
297250,233.648691,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
297365,233.655965,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
297478,233.657451,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
297592,233.661376,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Application Data
297702,233.662867,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,"[TCP Previous segment not captured] , Continuation Data"
297722,233.662893,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297742,233.663119,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297762,233.663143,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297782,233.663369,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,"[TCP Previous segment not captured] , Continuation Data"
297802,233.663402,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297822,233.663647,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297842,233.663672,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297862,233.663829,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297908,233.667369,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297927,233.667435,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297956,233.667695,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297966,233.667702,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
297999,233.667947,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
298047,233.668203,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
298074,233.668427,193.206.135.76,172.17.0.10,TLSv1.3,1514,1514,Continuation Data
